OrgId,IncidentId,AlertId,Timestamp,DetectorId,AlertTitle,Category,MitreTechniques,Severity,IncidentGrade,ActionGrouped,DeviceId,AccountUpn,IpAddress,Sha256,Url
ORG-CORP-01,INC-NOISE-200,ALT-10106,2026-08-28 06:40:06,DET-887,Certificate Near Expiration (Internal Root CA),System,N/A,Low,BenignPositive,Allowed,DEV-WORKSTATION-13,corp\user_02,192.168.100.199,N/A,N/A
ORG-CORP-01,INC-NOISE-235,ALT-10107,2026-08-27 19:26:06,DET-296,High RAM Utilization Warning,System,N/A,Informational,FalsePositive,Allowed,DEV-WORKSTATION-12,corp\user_27,192.168.100.36,N/A,N/A
ORG-CORP-01,INC-NOISE-242,ALT-10108,2026-08-27 08:04:06,DET-131,PowerShell Execution Policy Check,Discovery,T1059.001,Informational,FalsePositive,Detected,DEV-WORKSTATION-11,corp\user_32,192.168.100.166,N/A,N/A
ORG-CORP-01,INC-NOISE-216,ALT-10109,2026-08-28 09:54:06,DET-185,Minor DNS Resolution Timeout,Network,N/A,Informational,FalsePositive,Allowed,DEV-WORKSTATION-26,corp\user_10,192.168.100.200,N/A,N/A
ORG-CORP-01,INC-NOISE-226,ALT-10110,2026-08-28 07:39:06,DET-729,High RAM Utilization Warning,System,N/A,Informational,FalsePositive,Allowed,DEV-WORKSTATION-36,corp\user_13,192.168.100.17,N/A,N/A
ORG-CORP-01,INC-NOISE-218,ALT-10111,2026-08-27 19:02:06,DET-834,Windows Event Log Service Cleared (Scheduled Test),DefenseEvasion,T1070.001,Medium,FalsePositive,Detected,DEV-WORKSTATION-14,corp\user_15,192.168.100.187,N/A,N/A
ORG-CORP-01,INC-NOISE-203,ALT-10112,2026-08-27 10:21:06,DET-717,Windows Event Log Service Cleared (Scheduled Test),DefenseEvasion,T1070.001,Medium,FalsePositive,Detected,DEV-WORKSTATION-14,corp\user_26,192.168.100.169,N/A,N/A
ORG-CORP-01,INC-NOISE-203,ALT-10113,2026-08-28 11:04:06,DET-993,High RAM Utilization Warning,System,N/A,Informational,FalsePositive,Allowed,DEV-WORKSTATION-13,corp\user_18,192.168.100.198,N/A,N/A
ORG-CORP-01,INC-NOISE-246,ALT-10114,2026-08-27 07:52:06,DET-428,Windows Event Log Service Cleared (Scheduled Test),DefenseEvasion,T1070.001,Medium,FalsePositive,Detected,DEV-WORKSTATION-02,corp\user_13,192.168.100.161,N/A,N/A
ORG-CORP-01,INC-NOISE-226,ALT-10115,2026-08-28 09:55:06,DET-628,PowerShell Execution Policy Check,Discovery,T1059.001,Informational,FalsePositive,Detected,DEV-WORKSTATION-02,corp\user_29,192.168.100.234,N/A,N/A
ORG-CORP-01,INC-NOISE-239,ALT-10116,2026-08-27 23:42:06,DET-400,USB Device Connected to Workstation,Policy,T1052.001,Low,BenignPositive,Detected,DEV-WORKSTATION-17,corp\user_01,192.168.100.230,N/A,N/A
ORG-CORP-01,INC-NOISE-234,ALT-10117,2026-08-28 11:17:06,DET-384,USB Device Connected to Workstation,Policy,T1052.001,Low,BenignPositive,Detected,DEV-WORKSTATION-04,corp\user_35,192.168.100.212,N/A,N/A
ORG-CORP-01,INC-NOISE-228,ALT-10118,2026-08-27 16:57:06,DET-427,Windows Event Log Service Cleared (Scheduled Test),DefenseEvasion,T1070.001,Medium,FalsePositive,Detected,DEV-WORKSTATION-15,corp\user_39,192.168.100.117,N/A,N/A
ORG-CORP-01,INC-NOISE-223,ALT-10119,2026-08-27 16:40:06,DET-341,Certificate Near Expiration (Internal Root CA),System,N/A,Low,BenignPositive,Allowed,DEV-WORKSTATION-01,corp\user_27,192.168.100.48,N/A,N/A
ORG-CORP-01,INC-NOISE-212,ALT-10120,2026-08-27 10:57:06,DET-210,Antivirus Signature Update Completed,System,N/A,Informational,FalsePositive,Allowed,DEV-WORKSTATION-29,corp\user_35,192.168.100.35,N/A,N/A
ORG-CORP-01,INC-NOISE-204,ALT-10121,2026-08-27 23:20:06,DET-233,Minor DNS Resolution Timeout,Network,N/A,Informational,FalsePositive,Allowed,DEV-WORKSTATION-35,corp\user_27,192.168.100.41,N/A,N/A
ORG-CORP-01,INC-NOISE-215,ALT-10122,2026-08-28 00:50:06,DET-205,Minor DNS Resolution Timeout,Network,N/A,Informational,FalsePositive,Allowed,DEV-WORKSTATION-17,corp\user_20,192.168.100.213,N/A,N/A
ORG-CORP-01,INC-NOISE-243,ALT-10123,2026-08-27 08:27:06,DET-309,Antivirus Signature Update Completed,System,N/A,Informational,FalsePositive,Allowed,DEV-WORKSTATION-27,corp\user_33,192.168.100.55,N/A,N/A
ORG-CORP-01,INC-NOISE-220,ALT-10124,2026-08-28 09:03:06,DET-686,High RAM Utilization Warning,System,N/A,Informational,FalsePositive,Allowed,DEV-WORKSTATION-31,corp\user_35,192.168.100.133,N/A,N/A
ORG-CORP-01,INC-NOISE-214,ALT-10125,2026-08-28 08:05:06,DET-805,Certificate Near Expiration (Internal Root CA),System,N/A,Low,BenignPositive,Allowed,DEV-WORKSTATION-31,corp\user_04,192.168.100.225,N/A,N/A
